symbol,entry_timestamp,exit_timestamp,side,entry_price,exit_price,pnl_pct,exit_reason,sl_price,tp_price,sl_what_if_hit_tp,sl_what_if_max_profit_pct,sl_what_if_max_loss_pct,params
SOLUSDT,2025-06-25 07:27:00+00:00,2025-06-25 15:31:00+00:00,SHORT,147.32000,145.84680,0.00880,TP,148.35124,145.84680,,,,ema:10_rsi:14_fixed
SOLUSDT,2025-06-25 15:35:00+00:00,2025-06-26 02:19:00+00:00,LONG,143.43000,144.86430,0.00880,TP,142.42599,144.86430,,,,ema:10_rsi:14_fixed
SOLUSDT,2025-06-26 19:16:00+00:00,2025-06-26 20:39:00+00:00,LONG,141.84000,143.25840,0.00880,TP,140.84712,143.25840,,,,ema:10_rsi:14_fixed
SOLUSDT,2025-06-26 20:42:00+00:00,2025-06-26 21:07:00+00:00,SHORT,143.74000,142.30260,0.00880,TP,144.74618,142.30260,,,,ema:10_rsi:14_fixed
SOLUSDT,2025-06-26 21:13:00+00:00,2025-06-26 21:34:00+00:00,LONG,141.34000,140.35062,-0.00820,SL,140.35062,142.75340,False,0.00248,-0.02646,ema:10_rsi:14_fixed
SOLUSDT,2025-06-27 02:49:00+00:00,2025-06-27 07:14:00+00:00,SHORT,140.72000,141.70504,-0.00820,SL,141.70504,139.31280,False,0.00142,-0.00988,ema:10_rsi:14_fixed
SOLUSDT,2025-06-25 06:26:00+00:00,2025-06-25 07:25:00+00:00,SHORT,146.19000,146.62857,-0.00420,SL,146.62857,143.99715,True,0.03092,-0.01012,ema:10_rsi:14_fixed
SOLUSDT,2025-06-25 07:25:00+00:00,2025-06-25 07:26:00+00:00,SHORT,146.86000,147.30058,-0.00420,SL,147.30058,144.65710,True,0.03534,-0.00552,ema:10_rsi:14_fixed
SOLUSDT,2025-06-25 07:27:00+00:00,2025-06-25 15:31:00+00:00,SHORT,147.32000,145.11020,0.01380,TP,147.76196,145.11020,,,,ema:10_rsi:14_fixed
SOLUSDT,2025-06-25 15:35:00+00:00,2025-06-26 02:19:00+00:00,LONG,143.43000,145.58145,0.01380,TP,142.99971,145.58145,,,,ema:10_rsi:14_fixed
SOLUSDT,2025-06-26 19:16:00+00:00,2025-06-26 21:13:00+00:00,LONG,141.84000,141.41448,-0.00420,SL,141.41448,143.96760,False,-0.00106,-0.02989,ema:10_rsi:14_fixed
SOLUSDT,2025-06-26 21:13:00+00:00,2025-06-26 21:21:00+00:00,LONG,141.34000,140.91598,-0.00420,SL,140.91598,143.46010,False,0.00248,-0.02646,ema:10_rsi:14_fixed
SOLUSDT,2025-06-27 02:49:00+00:00,2025-06-27 03:50:00+00:00,SHORT,140.72000,141.14216,-0.00420,SL,141.14216,138.60920,False,0.00277,-0.00988,ema:10_rsi:14_fixed
